country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literate,can_add,can_divide,employed_last_year,employment_category_last_year,employment_type_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,has_insurance,has_investment,bank_interest_rate,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,can_call_viaphone,can_text_viaphone,can_use_internet_viaphone,active_bank_user,poverty_probability
C,FALSE,25,TRUE,TRUE,P,Spouse,1,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.282
J,FALSE,34,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.342
C,TRUE,29,FALSE,TRUE,P,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.849
C,TRUE,22,TRUE,TRUE,P,Spouse,2,TRUE,FALSE,FALSE,TRUE,employed,irregular_seasonal,TRUE,TRUE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.132
F,TRUE,30,TRUE,FALSE,X,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.492
A,FALSE,41,FALSE,TRUE,Q,Head,1,FALSE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.732
A,FALSE,31,TRUE,TRUE,Q,Spouse,1,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.982
G,FALSE,80,FALSE,TRUE,X,Head,1,FALSE,TRUE,TRUE,FALSE,other,other,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.557
G,TRUE,29,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.42
G,FALSE,41,FALSE,FALSE,Q,Head,1,TRUE,TRUE,FALSE,FALSE,other,other,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.54
F,TRUE,27,TRUE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.755
C,TRUE,45,FALSE,TRUE,P,Head,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.185
G,FALSE,33,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.656
J,FALSE,25,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.715
G,FALSE,29,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.743
F,FALSE,20,TRUE,TRUE,X,Spouse,2,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.755
A,FALSE,23,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.982
D,FALSE,17,TRUE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.757
A,FALSE,51,TRUE,FALSE,Q,Head,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.843
D,FALSE,15,TRUE,FALSE,Q,Son/Daughter,1,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.967
C,TRUE,70,TRUE,FALSE,Q,Son/Daughter,0,FALSE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.664
F,FALSE,50,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.035
F,TRUE,37,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.191
I,TRUE,25,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,TRUE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.117
D,FALSE,38,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,TRUE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.95
C,TRUE,72,TRUE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.185
I,TRUE,23,FALSE,TRUE,X,Son/Daughter,2,FALSE,TRUE,FALSE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.584
A,FALSE,18,FALSE,FALSE,Q,Son/Daughter,2,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.409
F,FALSE,58,TRUE,FALSE,X,Head,0,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.755
A,FALSE,29,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.982
D,FALSE,25,TRUE,TRUE,Q,Son/Daughter,1,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.967
I,FALSE,27,FALSE,TRUE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.846
F,TRUE,30,TRUE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,1,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.321
D,FALSE,20,TRUE,FALSE,X,Other,2,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.456
C,FALSE,41,TRUE,TRUE,P,Spouse,0,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.664
G,TRUE,23,FALSE,FALSE,X,Other,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.42
A,FALSE,50,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.732
C,TRUE,16,TRUE,TRUE,P,Spouse,0,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,TRUE,TRUE,FALSE,3,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.515
A,FALSE,29,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.843
D,FALSE,15,TRUE,FALSE,X,Son/Daughter,1,FALSE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97
C,FALSE,17,FALSE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.939
F,TRUE,57,TRUE,FALSE,X,Son/Daughter,1,FALSE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.191
J,FALSE,19,FALSE,TRUE,X,Head,2,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.983
F,TRUE,31,FALSE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.191
J,FALSE,30,FALSE,FALSE,Q,Head,0,FALSE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.715
F,FALSE,29,FALSE,FALSE,X,Son/Daughter,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0
G,FALSE,19,TRUE,TRUE,X,Spouse,1,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.843
D,TRUE,30,TRUE,FALSE,Q,Head,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.796
G,FALSE,24,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.267
I,FALSE,42,FALSE,TRUE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.584
A,FALSE,17,FALSE,FALSE,P,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.604
G,FALSE,38,TRUE,TRUE,X,Spouse,2,FALSE,FALSE,FALSE,FALSE,other,other,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.671
G,FALSE,52,TRUE,FALSE,X,Head,1,FALSE,TRUE,TRUE,FALSE,other,other,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.671
G,FALSE,59,TRUE,TRUE,X,Spouse,0,FALSE,TRUE,TRUE,FALSE,other,other,TRUE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883
J,TRUE,70,TRUE,TRUE,X,Spouse,0,FALSE,TRUE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.216
I,FALSE,70,FALSE,TRUE,Q,Head,2,FALSE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.584
C,FALSE,40,TRUE,TRUE,P,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.282
F,FALSE,22,FALSE,FALSE,X,Son/Daughter,2,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.63
J,FALSE,28,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,FALSE,other,other,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.772
C,FALSE,49,TRUE,FALSE,P,Other,0,FALSE,FALSE,FALSE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.079
A,FALSE,19,TRUE,TRUE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.949
F,FALSE,30,FALSE,TRUE,Q,Head,2,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.875
I,TRUE,43,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,TRUE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.482
C,FALSE,30,TRUE,TRUE,P,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.447
C,FALSE,25,FALSE,FALSE,P,Sister/Brother,0,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.981
C,TRUE,41,TRUE,TRUE,P,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.939
D,FALSE,16,TRUE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
D,TRUE,24,FALSE,FALSE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.757
A,FALSE,24,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.997
C,TRUE,36,TRUE,TRUE,P,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,TRUE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.394
F,FALSE,48,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.321
D,FALSE,40,TRUE,TRUE,X,Spouse,0,FALSE,TRUE,FALSE,FALSE,other,other,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1
D,FALSE,52,FALSE,FALSE,Q,Father/Mother,0,FALSE,FALSE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.757
I,FALSE,47,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.886
D,TRUE,33,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.081
F,TRUE,15,FALSE,FALSE,Q,Son/Daughter,1,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.63
A,FALSE,36,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.982
A,TRUE,32,TRUE,TRUE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.604
D,TRUE,27,TRUE,FALSE,X,Son/Daughter,1,TRUE,FALSE,TRUE,TRUE,employed,self_employed,TRUE,TRUE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.368
J,FALSE,26,TRUE,FALSE,X,Son/Daughter,1,FALSE,TRUE,FALSE,FALSE,other,other,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.95
A,FALSE,25,TRUE,TRUE,Q,Spouse,0,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.969
F,FALSE,52,TRUE,TRUE,X,Father/Mother,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.492
A,TRUE,50,FALSE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.333
J,FALSE,32,TRUE,TRUE,X,Spouse,1,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.715
F,FALSE,27,FALSE,FALSE,X,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.755
G,FALSE,32,TRUE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,TRUE,FALSE,0,1,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.194
J,TRUE,28,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.342
G,FALSE,39,FALSE,FALSE,X,Head,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.557
D,FALSE,41,TRUE,FALSE,X,Head,1,TRUE,FALSE,TRUE,FALSE,housewife_or_student,not_working,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
D,FALSE,21,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.569
I,FALSE,39,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.035
F,TRUE,25,TRUE,TRUE,X,Spouse,2,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.492
G,FALSE,50,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,TRUE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.715
C,FALSE,35,FALSE,TRUE,P,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.97
I,FALSE,22,TRUE,FALSE,Q,Son/Daughter,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.728
F,FALSE,20,FALSE,FALSE,Q,Father/Mother,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.925
J,FALSE,22,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,salaried,FALSE,TRUE,FALSE,0,1,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.105
A,TRUE,18,FALSE,FALSE,Q,Son/Daughter,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.633
J,FALSE,17,FALSE,FALSE,Q,Son/Daughter,1,FALSE,TRUE,TRUE,FALSE,other,other,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.6
G,FALSE,55,TRUE,TRUE,X,Spouse,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.824
